post_id,ocr,verdicts,text,lan,fb,tw,ig,full_text,gs
22962,,False information,"السيد الرئيس بشار الأسد أول زعيم عربي ينتصر على مراكز القرار العالمية . 👈🔸قال المفكر الفرنسي ""اوليفيه روا"" انه قريبا سيشهد انتصار اول زعيم عربي وهو بشار الاسد , 🔸جاء كلام المفكر الفرنسي في مقابلة مع قناة فرانس 24 , ننشرها كاملة : 🔸اوليفيه روا المستشرق والمفكر الفرنسي دكتوراه بالعلوم السياسية ويعتبر من اكبر المؤرخين المعاصرين للنزاعات في بلاد المسلمين... 🔸يقول للمذيع : أنا على وشك أن اشهد أول انتصار لزعيم عربي وهو الأسد على زعماء القرار في العالم 🔸رد المذيع: أليست هذه مبالغة ونحن نرى عدد الضحايا يتزايد . 🔸أجاب أنا سيدي شاهد على حدث ولست أقيّم من هو على حق أو على خطا ... أين المبالغة في كلامي؟؟ عندما يجتمع مجلس الأمن ويقرّ الحرب على أفغانستان بساعتان ونصف ويفشل بإقرار قرار ضد الأسد منذ سنوات وهو منعقد منذ أسبوع بدعم من العرب ولم يستطيع أن يتخذ قرار المواجهة المباشرة مع الأسد بل يتحايل ليخفف وطئة القرار على أمل أن يخرج بشيء يعيد لهذه الدول هيبتها بعد التحدي الصريح والعلني للأسد . 🔸سأل المذيع لماذا تتكلم عن مواجهة الأسد ولا تقول مواجهة سوريا . أجاب اوليفيه يا سيدي الآن بات الموضوع ثأر شخصي من زعماء الدول العربية وزعماء العالم لكسر كبرياء الأسد . 🔸وأنا اسألهم إذا كان الأسد فعلا ضعيف وكما صرح مرارا اوباما وبيريز أيضا انه سيسقط قريبا بل في أسبوعين.. و قد مضى سنوات.. ولماذا عندما يسألوا عن التدخل العسكري يسارعوا إلى القول لا إمكانية لضرب سوريا لماذا هل هذا بسبب عدم توفر الوقود في طائرات النيتو أم أنهم يدركوا فعلا أن الأسد أضاف تقنية جديدة لسياسة أبيه حافظ الأسد ... 🔸كان الأسد الأب قاسي الملامح والردود وهدوئه يخرجك عن صوابك والأسد الابن يستوعبك عندما تخرج عن صوابك بملامح وجهه المريحة مع احتفاظه بكل صفات والده من القسوة والقوة ..... 🔸وأضاف أنا أقول لك سيدي... الأسد يملك أوراق كثيرة بيده يجعلهم يبتعدوا عنه عندما يقتربوا أكثر مما هو يريد ....وهذه قوة برأي وليست ضعف 🔸لم تصمد دولة عربية بتاريخها كل هذا الوقت عندما يقرر الغرب القضاء عليها كما صمدت سوريا وأقول سوريا الآن... لأن أهم ورقة يلوح بها الأسد اليوم تأييد غالبية الشعب له وهو دان لهم بذلك في خطابه الأخير. 🔸الآن سيدي بات العالم وحتى سكان القطب المتجمد يعرف بشار الأسد ... وعندما يتسائلون متى سيسقط ولماذا لم يسقط يتحول في هذا الوقت إلى الشخصية الأكثر انتشارا في أفكار الناس وهذه ميزة للأقوياء فقط… .. حماك الله سيدي الرئيس",ara,1,0,0," السيد الرئيس بشار الأسد أول زعيم عربي ينتصر على مراكز القرار العالمية . 👈🔸قال المفكر الفرنسي ""اوليفيه روا"" انه قريبا سيشهد انتصار اول زعيم عربي وهو بشار الاسد , 🔸جاء كلام المفكر الفرنسي في مقابلة مع قناة فرانس 24 , ننشرها كاملة : 🔸اوليفيه روا المستشرق والمفكر الفرنسي دكتوراه بالعلوم السياسية ويعتبر من اكبر المؤرخين المعاصرين للنزاعات في بلاد المسلمين... 🔸يقول للمذيع : أنا على وشك أن اشهد أول انتصار لزعيم عربي وهو الأسد على زعماء القرار في العالم 🔸رد المذيع: أليست هذه مبالغة ونحن نرى عدد الضحايا يتزايد . 🔸أجاب أنا سيدي شاهد على حدث ولست أقيّم من هو على حق أو على خطا ... أين المبالغة في كلامي؟؟ عندما يجتمع مجلس الأمن ويقرّ الحرب على أفغانستان بساعتان ونصف ويفشل بإقرار قرار ضد الأسد منذ سنوات وهو منعقد منذ أسبوع بدعم من العرب ولم يستطيع أن يتخذ قرار المواجهة المباشرة مع الأسد بل يتحايل ليخفف وطئة القرار على أمل أن يخرج بشيء يعيد لهذه الدول هيبتها بعد التحدي الصريح والعلني للأسد . 🔸سأل المذيع لماذا تتكلم عن مواجهة الأسد ولا تقول مواجهة سوريا . أجاب اوليفيه يا سيدي الآن بات الموضوع ثأر شخصي من زعماء الدول العربية وزعماء العالم لكسر كبرياء الأسد . 🔸وأنا اسألهم إذا كان الأسد فعلا ضعيف وكما صرح مرارا اوباما وبيريز أيضا انه سيسقط قريبا بل في أسبوعين.. و قد مضى سنوات.. ولماذا عندما يسألوا عن التدخل العسكري يسارعوا إلى القول لا إمكانية لضرب سوريا لماذا هل هذا بسبب عدم توفر الوقود في طائرات النيتو أم أنهم يدركوا فعلا أن الأسد أضاف تقنية جديدة لسياسة أبيه حافظ الأسد ... 🔸كان الأسد الأب قاسي الملامح والردود وهدوئه يخرجك عن صوابك والأسد الابن يستوعبك عندما تخرج عن صوابك بملامح وجهه المريحة مع احتفاظه بكل صفات والده من القسوة والقوة ..... 🔸وأضاف أنا أقول لك سيدي... الأسد يملك أوراق كثيرة بيده يجعلهم يبتعدوا عنه عندما يقتربوا أكثر مما هو يريد ....وهذه قوة برأي وليست ضعف 🔸لم تصمد دولة عربية بتاريخها كل هذا الوقت عندما يقرر الغرب القضاء عليها كما صمدت سوريا وأقول سوريا الآن... لأن أهم ورقة يلوح بها الأسد اليوم تأييد غالبية الشعب له وهو دان لهم بذلك في خطابه الأخير. 🔸الآن سيدي بات العالم وحتى سكان القطب المتجمد يعرف بشار الأسد ... وعندما يتسائلون متى سيسقط ولماذا لم يسقط يتحول في هذا الوقت إلى الشخصية الأكثر انتشارا في أفكار الناس وهذه ميزة للأقوياء فقط… .. حماك الله سيدي الرئيس",[164278]
22966,MEET 10 HILE-08 0 $25 قناة أخبار السودان,False information,الشعب السوداني هو الوحيد اللي عطا حق الحكم بكاري اتفرج للاخير 😂👋👋,ara,1,0,0,MEET 10 HILE-08 0 $25 قناة أخبار السودان الشعب السوداني هو الوحيد اللي عطا حق الحكم بكاري اتفرج للاخير 😂👋👋,[165162]
22967,,False information,الشمس تشرق في منتصف الليل ..من الغرب ويمكن ان تشرق من جنوب ومن شمال...انها لحظة إطلاق شمس الاصطناعية هنا الصين,ara,1,0,0, الشمس تشرق في منتصف الليل ..من الغرب ويمكن ان تشرق من جنوب ومن شمال...انها لحظة إطلاق شمس الاصطناعية هنا الصين,[166352]
22968,,False information,الصعايده رجالة بسلاح يعترضون الشرطه العميله لإزالة المنازل والله رجاله,ara,1,0,0, الصعايده رجالة بسلاح يعترضون الشرطه العميله لإزالة المنازل والله رجاله,[175890]
22970,,False information,الصلاة تقام في شوارع إيطاليا لدعاء الله وحفظه من خطر كورونا. الحل هو الرجوع إلى الله والتوبة النصوح، ثم العمل بكتابه وشريعته وهدي نبيه صلى الله عليه وسلم. اللهم كن لإخواننا المسلمين في إيطاليا وفي كال بقاع العالم.,ara,1,0,0, الصلاة تقام في شوارع إيطاليا لدعاء الله وحفظه من خطر كورونا. الحل هو الرجوع إلى الله والتوبة النصوح، ثم العمل بكتابه وشريعته وهدي نبيه صلى الله عليه وسلم. اللهم كن لإخواننا المسلمين في إيطاليا وفي كال بقاع العالم.,[169236]
22971,,False information.,الصلاة تقام في شوارع إيطاليا لطلب رحمة الله بهذا البلد الذي يعيش به ملايين المسلمين ⁦❤️⁩,ara,1,0,0, الصلاة تقام في شوارع إيطاليا لطلب رحمة الله بهذا البلد الذي يعيش به ملايين المسلمين ⁦❤️⁩,[169236]
22972,,False information,الصورة التي أحدثت ضجةً في وسائل التواصل الاجتماعي.. فهي أول صورة رنين مغناطيسي توضح ال mother child bond.. أو العلاقه بين الأم وطفلها.. الصورة لعالمة الأعصاب الأميركية ريبيكا واتسون وهى تقبل طفلها في شهره الثاني ..فقبلتها أحدثت تفاعلات كيميائية فى مخ الطفل الذي أفرز كمية من هرمون الاوكسيتوسين وهو هرمون الحب والعاطفه والتعلق بالشخص الاخر..وكانت مراكز النشاط فى مخ الأم نفس مراكز النشاط فى مخ الطفل..لتكوين اقوى bond حتى الآن موجود على وجه الأرض وهو mother child bond.. #EMS,ara,1,0,0, الصورة التي أحدثت ضجةً في وسائل التواصل الاجتماعي.. فهي أول صورة رنين مغناطيسي توضح ال mother child bond.. أو العلاقه بين الأم وطفلها.. الصورة لعالمة الأعصاب الأميركية ريبيكا واتسون وهى تقبل طفلها في شهره الثاني ..فقبلتها أحدثت تفاعلات كيميائية فى مخ الطفل الذي أفرز كمية من هرمون الاوكسيتوسين وهو هرمون الحب والعاطفه والتعلق بالشخص الاخر..وكانت مراكز النشاط فى مخ الأم نفس مراكز النشاط فى مخ الطفل..لتكوين اقوى bond حتى الآن موجود على وجه الأرض وهو mother child bond.. #EMS,[163540]
22973,Tripoli worldwide airport TIP,,الصورة النهائية لمطار طرابلس الدولي والتي كانت من المفترض ان تكون على ارض الواقع في ليبيا,ara,1,0,0,Tripoli worldwide airport TIP الصورة النهائية لمطار طرابلس الدولي والتي كانت من المفترض ان تكون على ارض الواقع في ليبيا,[165241]
22974,,False information,الصورة للشاعر الاسباني غارسيا لوركا لحظة اعدامه في زمن الحرب الاهلية الاسبانية حينها كان يصرخ مخاطبا زوجته ماريانا بقصيدة قال فيها: __ ما الانسان بدون حرية يا ماريانا ... اخبريني ... كيف احبك اذا لم اكن حرآ ... فهل استطيع اهدائك قلبي اذا لم يكن ملكي ...,ara,1,0,0, الصورة للشاعر الاسباني غارسيا لوركا لحظة اعدامه في زمن الحرب الاهلية الاسبانية حينها كان يصرخ مخاطبا زوجته ماريانا بقصيدة قال فيها: __ ما الانسان بدون حرية يا ماريانا ... اخبريني ... كيف احبك اذا لم اكن حرآ ... فهل استطيع اهدائك قلبي اذا لم يكن ملكي ...,[165267]
22975,,False information,الصورة للشاعر الاسباني غارسيا لوركا لحظة اعدامه في زمن الحرب الاهلية الاسبانية حينها كان يصرخ مخاطبا زوجته ماريانا بقصيدة قال فيها : ما الانسان بدون حرية يا ماريانا ! اخبريني ؟ كيف احبك اذا لم اكن حراً ! فهل استطيع اهدائك قلبي اذا لم يكن ملكي ... 🌸❤,ara,1,0,0, الصورة للشاعر الاسباني غارسيا لوركا لحظة اعدامه في زمن الحرب الاهلية الاسبانية حينها كان يصرخ مخاطبا زوجته ماريانا بقصيدة قال فيها : ما الانسان بدون حرية يا ماريانا ! اخبريني ؟ كيف احبك اذا لم اكن حراً ! فهل استطيع اهدائك قلبي اذا لم يكن ملكي ... 🌸❤,[165267]
22976,,False information,الصورة ليست من فيلم خيالي الصورة واقعية من مطماطة بمدينة #قابس التونسية,ara,1,0,0, الصورة ليست من فيلم خيالي الصورة واقعية من مطماطة بمدينة #قابس التونسية,[171397]
22977,,False information,الصين تحتفل بالقضاء نهائيا على فايروس كورونا وترفع العلم الصين من خلال هذا العمل الفني الجماعي الرائع منقول￼🌺 للحصول على اخر واحدث اخبار المتنوعه 😊 تابعنا على قناتنا ع التلغرام [URL]/[URL],ara,1,0,0, الصين تحتفل بالقضاء نهائيا على فايروس كورونا وترفع العلم الصين من خلال هذا العمل الفني الجماعي الرائع منقول￼🌺 للحصول على اخر واحدث اخبار المتنوعه 😊 تابعنا على قناتنا ع التلغرام [URL]/[URL],[165299]
22978,,,الصين تستعد لإطلاق (+covid-20 pro),ara,1,0,0, الصين تستعد لإطلاق (+covid-20 pro),"[166514, 166516]"
22980,,False information,الضحية رقم 12 من أطباء مصر بسبب فيروس كورونا .. د.مرام محمد حسن من المنصورة ، توفيت اليوم عقب وفاة والدتها بذات المرض .. رحم الله الزميلة ووالدتها واسكنهما فسيح جناته وحفظ الله أطباء مصر وشعبها .. #صوت_أطباء_مصر,ara,1,0,0, الضحية رقم 12 من أطباء مصر بسبب فيروس كورونا .. د.مرام محمد حسن من المنصورة ، توفيت اليوم عقب وفاة والدتها بذات المرض .. رحم الله الزميلة ووالدتها واسكنهما فسيح جناته وحفظ الله أطباء مصر وشعبها .. #صوت_أطباء_مصر,[170211]
22981,,,الطفله اللتي حركت مشاعر الملايين.. وأغضبت رئيس الصين .. ولن يرث الله الارض إلا للأحرار المؤمنين,ara,1,0,0, الطفله اللتي حركت مشاعر الملايين.. وأغضبت رئيس الصين .. ولن يرث الله الارض إلا للأحرار المؤمنين,[165360]
22982,J Tik Tok [USER] Sol madrid,False information,العاصمة #الاسبانية_مدريد ظهور شق في الطريق تنبعث منه حمم نار او حمم بركانية امام احد المحلات ☣️☣️🌋🌋,ara,1,0,0,J Tik Tok [USER] Sol madrid العاصمة #الاسبانية_مدريد ظهور شق في الطريق تنبعث منه حمم نار او حمم بركانية امام احد المحلات ☣️☣️🌋🌋,[174392]
22985,,,العثور على مسجد يعود تاريخُه إلى القرن السادس الهجري بعد عاصفة رملية بالصحراء الجزائرية. #مقهى_التاريخ_والمعرفة #رمضان,ara,1,0,0, العثور على مسجد يعود تاريخُه إلى القرن السادس الهجري بعد عاصفة رملية بالصحراء الجزائرية. #مقهى_التاريخ_والمعرفة #رمضان,[165405]
22986,,False information,العثور علي جثة معمر القذافي في الجنوب,ara,1,0,0, العثور علي جثة معمر القذافي في الجنوب,[165393]
22987,,,العشائر الاردنية عند الحدود الفلسطينية الله يسعدهم أبطال 👍,ara,1,0,0, العشائر الاردنية عند الحدود الفلسطينية الله يسعدهم أبطال 👍,[172297]
22989,ALLOCATIONS FAMILIALES هنا فرنسـا ... هذا الطابور الذي امامكم ، هو للحصول على فلوس الضمان الاجتماعي التي يدفعها الكفرة لهم من الضرائب # اما لو كان الوضع معكوس .... فسيدفع الفرنسيين الجزية وهم صاغرون ..,Altered photo,الغرب الكافر,ara,1,0,0,ALLOCATIONS FAMILIALES هنا فرنسـا ... هذا الطابور الذي امامكم ، هو للحصول على فلوس الضمان الاجتماعي التي يدفعها الكفرة لهم من الضرائب # اما لو كان الوضع معكوس .... فسيدفع الفرنسيين الجزية وهم صاغرون .. الغرب الكافر,[175895]
22991,AFFIC LICE المملكة الاردنية الهاشمية بعد مرور أسبوع دون تسجيل أي إصابة جديدة بفيروس كورونا وشفاء عدد كبير من المصابين ترفع كل القيود الصحية وتعيد الحياة لطبيعتها,False information,الف مبرووووك للاردن عقبالنا قريب ياااارب ❤,ara,1,0,0,AFFIC LICE المملكة الاردنية الهاشمية بعد مرور أسبوع دون تسجيل أي إصابة جديدة بفيروس كورونا وشفاء عدد كبير من المصابين ترفع كل القيود الصحية وتعيد الحياة لطبيعتها الف مبرووووك للاردن عقبالنا قريب ياااارب ❤,[164295]
22992,,False information,الفنان العظيم يحيى الفخراني وحفيده ❤️,ara,1,0,0, الفنان العظيم يحيى الفخراني وحفيده ❤️,[171113]
22993,,,الفوضى والمظاهرات تضرب تركيا واردوغان يقبض على وزير داخليته,ara,1,0,0, الفوضى والمظاهرات تضرب تركيا واردوغان يقبض على وزير داخليته,[165499]
22994,Watch this criminal aviod law enforcement,,الفيديوهات كلهن بالقناة الرابط بالستوري وبالبايو وشيكرن . #منشن #منشن_اصدقائك . . #الباشا😍💪🏻 #تعليقاتكم_تسعدني💚 #تفاعلكم_يخلينا_نستمر❤️🌹 #اغاني #تصويري #رمزيات #اقتباسات #فيديو #صوره #بنات #شباب #رومانسيه #العراق #البصره #بغداد #اغاني #فولو#اكسبلور #اكسبلور_explore #اكسبلور_فولو #فولو . انتظرونا في موجز اخبار لكل ساعة ومن مناطق الحدث.#اكسبلور_ساحة_التحرير #الحرية_لسجاد_العراقي,ara,0,0,1,Watch this criminal aviod law enforcement الفيديوهات كلهن بالقناة الرابط بالستوري وبالبايو وشيكرن . #منشن #منشن_اصدقائك . . #الباشا😍💪🏻 #تعليقاتكم_تسعدني💚 #تفاعلكم_يخلينا_نستمر❤️🌹 #اغاني #تصويري #رمزيات #اقتباسات #فيديو #صوره #بنات #شباب #رومانسيه #العراق #البصره #بغداد #اغاني #فولو#اكسبلور #اكسبلور_explore #اكسبلور_فولو #فولو . انتظرونا في موجز اخبار لكل ساعة ومن مناطق الحدث.#اكسبلور_ساحة_التحرير #الحرية_لسجاد_العراقي,[173069]
22995,,False information,القانون فوق الجميع الصورة من كوكب اليابان,ara,1,0,0, القانون فوق الجميع الصورة من كوكب اليابان,[165536]
22996,,False information,القبض على 12 قطريا ومعهم اجهزة تجسس فى شقه بالدقى ... مفيش تحيا مصر وتسلم الايادى,ara,2,0,0, القبض على 12 قطريا ومعهم اجهزة تجسس فى شقه بالدقى ... مفيش تحيا مصر وتسلم الايادى,[167278]
22997,,False information,القبض على تشكيل تخصص في ذبح الحمير بمركز فاقوس بمحافظة الشرقية بحوزتهم أسلحة بيضاء وسواطير ذبح الحمير وبمواجهتم اعترفو انهم يقومون بذبح الحمير وتوزيعها على المطاعم ومحلات الجزارة تمهيدا للأكل تم اتخاذ الإجراءات القانونية اللازمة,ara,1,0,0, القبض على تشكيل تخصص في ذبح الحمير بمركز فاقوس بمحافظة الشرقية بحوزتهم أسلحة بيضاء وسواطير ذبح الحمير وبمواجهتم اعترفو انهم يقومون بذبح الحمير وتوزيعها على المطاعم ومحلات الجزارة تمهيدا للأكل تم اتخاذ الإجراءات القانونية اللازمة,[169308]
22999,,False information.,القذافي عندما أراد إعدام الممرضات الأوكرانيات بسبب حقن 400 طفل ليبي بفيروس الإيدز . ثار العالم لأجلهن و لكن تبين اليوم أن أوكرانيا الماسونية سبب قتل الأطفال الفلسطينين و العراقيين حيث رصدت الدبابات الاوكرانية إلى جانب الأمريكية في بغداد كما رصد الرئيس الأوكراني يتمسح على حائط المبكى مع القداس اليهود بالقدس و الان اكتشاف مصنع امريكي لصناعة الفيروسات بأوكرانيا سبب كل الأوبئة و الفيروسات و الحروب البيولوجية بالعالم ... إنه الدب الروسي مايزال سيكشف لنا المزيد ...,ara,1,0,0, القذافي عندما أراد إعدام الممرضات الأوكرانيات بسبب حقن 400 طفل ليبي بفيروس الإيدز . ثار العالم لأجلهن و لكن تبين اليوم أن أوكرانيا الماسونية سبب قتل الأطفال الفلسطينين و العراقيين حيث رصدت الدبابات الاوكرانية إلى جانب الأمريكية في بغداد كما رصد الرئيس الأوكراني يتمسح على حائط المبكى مع القداس اليهود بالقدس و الان اكتشاف مصنع امريكي لصناعة الفيروسات بأوكرانيا سبب كل الأوبئة و الفيروسات و الحروب البيولوجية بالعالم ... إنه الدب الروسي مايزال سيكشف لنا المزيد ...,[175731]
23000,,False information,القوات الجوية المصرية تودع المشير خليفة حفتر وعقيلة صالح رئيس مجلس الشعب الليبي حتى مطار بنغازي فى مشهد اقشعرت له ابدان العالم واصاب اردوغان بتبول لا ارادي,ara,1,0,0, القوات الجوية المصرية تودع المشير خليفة حفتر وعقيلة صالح رئيس مجلس الشعب الليبي حتى مطار بنغازي فى مشهد اقشعرت له ابدان العالم واصاب اردوغان بتبول لا ارادي,[171844]
23003,,False,الله أكبر الله أكبر الله No comment...💔 .#sauveztiziouzou . . ➖➖➖➖➖➖➖➖➖➖➖➖ .. .. .. .. #dz #algérie#algerian #ميرا #tourismalgeria#حسين_بن_حاج#المطبخ_الجزائري#الحلويات_الجزائرية #خليها_تصدي#المغرب_العربي#الجزائر #algerianstyle#الكراكو_الجزائري #hijabi_bj#الملحفة_الشاوية#الشدة_التلمسانية #dahk#البس_جزايري_في_العيد#cheddatlemcenia#الكاراكو_العاصمي#تصديرة_العروس_الجزائرية#القندورة_القسنطينية#حلويات_جزائرية#الكاراكو_الجزائري #الجبة_القبائلية#القفطان_الجزائري#bejaia #وهران #jijel ➖➖➖➖➖.,ara,0,0,1, الله أكبر الله أكبر الله No comment...💔 .#sauveztiziouzou . . ➖➖➖➖➖➖➖➖➖➖➖➖ .. .. .. .. #dz #algérie#algerian #ميرا #tourismalgeria#حسين_بن_حاج#المطبخ_الجزائري#الحلويات_الجزائرية #خليها_تصدي#المغرب_العربي#الجزائر #algerianstyle#الكراكو_الجزائري #hijabi_bj#الملحفة_الشاوية#الشدة_التلمسانية #dahk#البس_جزايري_في_العيد#cheddatlemcenia#الكاراكو_العاصمي#تصديرة_العروس_الجزائرية#القندورة_القسنطينية#حلويات_جزائرية#الكاراكو_الجزائري #الجبة_القبائلية#القفطان_الجزائري#bejaia #وهران #jijel ➖➖➖➖➖.,[174018]
23004,,False information,الله أكبر تفزعهم ! مجموعة من الفرنسيين يعملون وقفة عزاء للأستاذ الذي استهزاء برسول و قتله الشيشاني فمر مغربي جنبهم وقال الله اكبر بصوت مرتفع فهربوا بشكل هستيري من الخوف و الغريب في الأمر يوجد معهم حتى المسلمين والمسلمات في وقفة العزاء،،،،,ara,1,0,0, الله أكبر تفزعهم ! مجموعة من الفرنسيين يعملون وقفة عزاء للأستاذ الذي استهزاء برسول و قتله الشيشاني فمر مغربي جنبهم وقال الله اكبر بصوت مرتفع فهربوا بشكل هستيري من الخوف و الغريب في الأمر يوجد معهم حتى المسلمين والمسلمات في وقفة العزاء،،،،,[167453]
23012,,,اللهم بردآ وسلامآ على أهلنا وإخواننا في الجزائر الحبيبة 🤲,ara,1,0,0, اللهم بردآ وسلامآ على أهلنا وإخواننا في الجزائر الحبيبة 🤲,[174018]
23018,,Missing context,المدرعات الان يسقط البرهان,ara,1,0,0, المدرعات الان يسقط البرهان,[164120]
23019,,False information.,المصاب بالعته قيس سعيّد يصرح تصريح أبله كعادته و يقول ان اليهود يسرقون في بلاده .. علاش أنت حاكم كتحمي البلاد من اللصوص ؟ أقريت بعجزك عن الحكم أو أنت وزمرتك تسرقون و تتهم اليهود و تستغفل شعب الخضرا דגל טוניסיה ستندم على معاداتك السامية . [URL],ara,1,0,0, المصاب بالعته قيس سعيّد يصرح تصريح أبله كعادته و يقول ان اليهود يسرقون في بلاده .. علاش أنت حاكم كتحمي البلاد من اللصوص ؟ أقريت بعجزك عن الحكم أو أنت وزمرتك تسرقون و تتهم اليهود و تستغفل شعب الخضرا דגל טוניסיה ستندم على معاداتك السامية . [URL],[173643]
23020,,False information,المصارع العالمي بروك ليسنر قام بُـ‘ـُذبح بقرة ووزعها علي المسلمين في مساجد امريكا بمناسبة عيد الاضحى,ara,1,0,0, المصارع العالمي بروك ليسنر قام بُـ‘ـُذبح بقرة ووزعها علي المسلمين في مساجد امريكا بمناسبة عيد الاضحى,[165832]
23021,,False information,المصريين في الكويت لا قادرين ينزلو ولا ليهم مكان هناك اللهم ارجعهم سالمين غانمين🙏🙏,ara,1,0,0, المصريين في الكويت لا قادرين ينزلو ولا ليهم مكان هناك اللهم ارجعهم سالمين غانمين🙏🙏,[171382]
23022,"中国首部外交撤侨电影《家园行动》叙利亚部分开机大吉 Chest pication film ""Home Operation Syria shooting part starts godspeed Airiti Librand ausplay (Home Operation)vius also Ugi",Partly false information,"الممثل العالمي جاكي شان في الحجر الاسود بدمشق تصوير مشاهد من فيلم #صيني في #الحجر_الأسود في دمشق ❗ ⭕ انطلق مشروع تصوير فيلم صيني إماراتي مشترك من إنتاج ""جاكي شان""،بالتعاون مع سورية في الحجر الأسود ⭕ تدور أحداثه حول عملية إجلاء طارئ لمواطنين صينيين خلال الحـ..ـرب في عام 2015.",ara,1,0,0,"中国首部外交撤侨电影《家园行动》叙利亚部分开机大吉 Chest pication film ""Home Operation Syria shooting part starts godspeed Airiti Librand ausplay (Home Operation)vius also Ugi الممثل العالمي جاكي شان في الحجر الاسود بدمشق تصوير مشاهد من فيلم #صيني في #الحجر_الأسود في دمشق ❗ ⭕ انطلق مشروع تصوير فيلم صيني إماراتي مشترك من إنتاج ""جاكي شان""،بالتعاون مع سورية في الحجر الأسود ⭕ تدور أحداثه حول عملية إجلاء طارئ لمواطنين صينيين خلال الحـ..ـرب في عام 2015.",[165907]
23025,,Missing context,المنصات النفطية لشركة تشيرنومورنيفت غاز الروسية الواقعة في شبه جزيرة القرم والتي قصفتها القوات الأوكرانية صباح اليوم,ara,1,0,0, المنصات النفطية لشركة تشيرنومورنيفت غاز الروسية الواقعة في شبه جزيرة القرم والتي قصفتها القوات الأوكرانية صباح اليوم,[173516]
23028,,False information,الناس الحلوه الى معترضه على سفر وزيرة الصحة لإيطاليا....,ara,1,0,0, الناس الحلوه الى معترضه على سفر وزيرة الصحة لإيطاليا....,[163845]
