fact_check_id,claim,instances,title,full_text
30352,Benarkah Presiden Prancis Telah Izinkan Pendirian Sekolah Turki Usai Diancam Erdogan?,['https://cekfakta.com/focus/8204#5bba033320c32ea92cc08c1587197809'],[Fakta atau Hoaks] Benarkah Presiden Prancis Telah Izinkan Pendirian Sekolah Turki Usai Diancam Erdogan?,[fakta atau hoaks] benarkah presiden prancis telah izinkan pendirian sekolah turki usai diancam erdogan? benarkah presiden prancis telah izinkan pendirian sekolah turki usai diancam erdogan?
30353,Benarkah Pria Berjenggot Ini Injak Bendera Merah Putih?,['https://cekfakta.com/focus/8239#93cc621ac3a3c3d493fc49c55c0259b5'],[Fakta atau Hoaks] Benarkah Pria Berjenggot Ini Injak Bendera Merah Putih?,[fakta atau hoaks] benarkah pria berjenggot ini injak bendera merah putih? benarkah pria berjenggot ini injak bendera merah putih?
30354,Benarkah Pria di Foto Ini Ayah Jokowi dan Komandan Underbow PKI?,['https://cekfakta.com/focus/8215#ac5c4ac95fee397ac8b2910e7cf66e9f'],[Fakta atau Hoaks] Benarkah Pria di Foto Ini Ayah Jokowi dan Komandan Underbow PKI?,[fakta atau hoaks] benarkah pria di foto ini ayah jokowi dan komandan underbow pki? benarkah pria di foto ini ayah jokowi dan komandan underbow pki?
30355,Benarkah Pria di Foto Ini Meninggal Akibat Bersepeda Pakai Masker?,['https://cekfakta.com/focus/8163#a04b4753cb78ec6db369c584887bd83c'],[Fakta atau Hoaks] Benarkah Pria di Foto Ini Meninggal Akibat Bersepeda Pakai Masker?,[fakta atau hoaks] benarkah pria di foto ini meninggal akibat bersepeda pakai masker? benarkah pria di foto ini meninggal akibat bersepeda pakai masker?
30356,Benarkah Pria di Samping Bung Karno dalam Foto Ini Ayah Rizieq Shihab?,['https://cekfakta.com/focus/8153#fa499b3596e717eb164f10ed32f6e44f'],[Fakta atau Hoaks] Benarkah Pria di Samping Bung Karno dalam Foto Ini Ayah Rizieq Shihab?,[fakta atau hoaks] benarkah pria di samping bung karno dalam foto ini ayah rizieq shihab? benarkah pria di samping bung karno dalam foto ini ayah rizieq shihab?
30357,Benarkah Pria di Video Ini Orang Suruhan yang Bakar Bendera PDIP?,['https://cekfakta.com/focus/8174#88e7de678e3f7b585ef86a37b374af44'],[Fakta atau Hoaks] Benarkah Pria di Video Ini Orang Suruhan yang Bakar Bendera PDIP?,[fakta atau hoaks] benarkah pria di video ini orang suruhan yang bakar bendera pdip? benarkah pria di video ini orang suruhan yang bakar bendera pdip?
30358,Benarkah Putri Putin Tewas Usai Terima Dosis Ke-2 Vaksin Covid-19 Rusia?,['https://cekfakta.com/focus/8240#dce51b3505f4965c496210aaa8295c7c'],[Fakta atau Hoaks] Benarkah Putri Putin Tewas Usai Terima Dosis Ke-2 Vaksin Covid-19 Rusia?,[fakta atau hoaks] benarkah putri putin tewas usai terima dosis ke-2 vaksin covid-19 rusia? benarkah putri putin tewas usai terima dosis ke-2 vaksin covid-19 rusia?
30359,Benarkah Putusan MA Batalkan Kemenangan Jokowi-Ma'ruf Amin di Pilpres 2019?,['https://cekfakta.com/focus/8175#6d782a1cac0637632e2b994a8bcd8ac2'],[Fakta atau Hoaks] Benarkah Putusan MA Batalkan Kemenangan Jokowi-Ma'ruf Amin di Pilpres 2019?,[fakta atau hoaks] benarkah putusan ma batalkan kemenangan jokowi-ma'ruf amin di pilpres 2019? benarkah putusan ma batalkan kemenangan jokowi-ma'ruf amin di pilpres 2019?
30360,Benarkah Qari Pelantun Ayat Alquran di Video Ini dari Papua?,['https://cekfakta.com/focus/8270#6c4fbf93f365da07fc4ada1fe0cdadee'],[Fakta atau Hoaks] Benarkah Qari Pelantun Ayat Alquran di Video Ini dari Papua?,[fakta atau hoaks] benarkah qari pelantun ayat alquran di video ini dari papua? benarkah qari pelantun ayat alquran di video ini dari papua?
30361,"Benarkah RUU Penghapusan Kekerasan Seksual Menyuburkan Zina, LGBT dan Aborsi?",['https://cekfakta.com/focus/1135#5020479fdc2ea9f0d51dda07ca56c865'],"[SALAH] Benarkah RUU Penghapusan Kekerasan Seksual Menyuburkan Zina, LGBT dan Aborsi?","[salah] benarkah ruu penghapusan kekerasan seksual menyuburkan zina, lgbt dan aborsi? benarkah ruu penghapusan kekerasan seksual menyuburkan zina, lgbt dan aborsi?"
30362,Benarkah Rachmawati Sebut Megawati Hanya Anak Pungut Bung Karno?,['https://cekfakta.com/focus/8201#3c86ae6a99f0775549464b54efdc25ae'],[Fakta atau Hoaks] Benarkah Rachmawati Sebut Megawati Hanya Anak Pungut Bung Karno?,[fakta atau hoaks] benarkah rachmawati sebut megawati hanya anak pungut bung karno? benarkah rachmawati sebut megawati hanya anak pungut bung karno?
30363,Benarkah Ramuan Herbal Bernama Mio Kopi Bisa Obati Covid-19?,['https://cekfakta.com/focus/8118#5ed3f07c47ae160155c746cb0c5aa104'],[Fakta atau Hoaks] Benarkah Ramuan Herbal Bernama Mio Kopi Bisa Obati Covid-19?,[fakta atau hoaks] benarkah ramuan herbal bernama mio kopi bisa obati covid-19? benarkah ramuan herbal bernama mio kopi bisa obati covid-19?
30364,Benarkah Ratu Elizabeth II Keturunan Nabi Muhammad?,['https://cekfakta.com/focus/225#bfe0fda68da607460fb710213ad658c3'],Benarkah Ratu Elizabeth II Keturunan Nabi Muhammad?,benarkah ratu elizabeth ii keturunan nabi muhammad? benarkah ratu elizabeth ii keturunan nabi muhammad?
30365,Benarkah Ratusan Mobil di Foto Ini Hangus Karena Ledakan di Beirut?,['https://cekfakta.com/focus/8219#44eb8c3c625b423c09db4b1e55b83e56'],[Fakta atau Hoaks] Benarkah Ratusan Mobil di Foto Ini Hangus Karena Ledakan di Beirut?,[fakta atau hoaks] benarkah ratusan mobil di foto ini hangus karena ledakan di beirut? benarkah ratusan mobil di foto ini hangus karena ledakan di beirut?
30366,Benarkah Ratusan Pekerja Pabrik Rokok Sampoerna Positif Corona?,['https://cekfakta.com/focus/8072#c762c28a4485e282d0853a5e7a6d36e1'],[Fakta atau Hoaks] Benarkah Ratusan Pekerja Pabrik Rokok Sampoerna Positif Corona?,[fakta atau hoaks] benarkah ratusan pekerja pabrik rokok sampoerna positif corona? benarkah ratusan pekerja pabrik rokok sampoerna positif corona?
30367,Benarkah Refly Harun Sebut Kemenangan Jokowi Hasil Kejahatan Antek Cina?,['https://cekfakta.com/focus/8083#d3ab768731ae6a9e6e4c7df8a777654e'],[Fakta atau Hoaks] Benarkah Refly Harun Sebut Kemenangan Jokowi Hasil Kejahatan Antek Cina?,[fakta atau hoaks] benarkah refly harun sebut kemenangan jokowi hasil kejahatan antek cina? benarkah refly harun sebut kemenangan jokowi hasil kejahatan antek cina?
30368,Benarkah Ribka Tjiptaning Akui Semua Anak PKI Gabung PDIP?,['https://cekfakta.com/focus/8171#246ccb19169ebcf36339e425e6efe0e3'],[Fakta atau Hoaks] Benarkah Ribka Tjiptaning Akui Semua Anak PKI Gabung PDIP?,[fakta atau hoaks] benarkah ribka tjiptaning akui semua anak pki gabung pdip? benarkah ribka tjiptaning akui semua anak pki gabung pdip?
30369,Benarkah Ribka Tjiptaning Sebut Ibu Jokowi Ketua Gerwani PKI?,['https://cekfakta.com/focus/8134#b97bbadffb8ab40ff9f7a7e6d37c3fdb'],[Fakta atau Hoaks] Benarkah Ribka Tjiptaning Sebut Ibu Jokowi Ketua Gerwani PKI?,[fakta atau hoaks] benarkah ribka tjiptaning sebut ibu jokowi ketua gerwani pki? benarkah ribka tjiptaning sebut ibu jokowi ketua gerwani pki?
30370,Benarkah Ribuan Ikan Datangi Pantai Gaza Usai Israel Larang Nelayan Palestina Melaut?,['https://cekfakta.com/focus/8262#776b7fa9c27af1a128df1e3b4db2cecf'],[Fakta atau Hoaks] Benarkah Ribuan Ikan Datangi Pantai Gaza Usai Israel Larang Nelayan Palestina Melaut?,[fakta atau hoaks] benarkah ribuan ikan datangi pantai gaza usai israel larang nelayan palestina melaut? benarkah ribuan ikan datangi pantai gaza usai israel larang nelayan palestina melaut?
30371,Benarkah Ribuan Santri Tak Sadarkan Diri Usai Ikut Rapid Test Covid-19 dari RS Cina?,['https://cekfakta.com/focus/8169#2c539111927c89a71fef697ffd90b427'],[Fakta atau Hoaks] Benarkah Ribuan Santri Tak Sadarkan Diri Usai Ikut Rapid Test Covid-19 dari RS Cina?,[fakta atau hoaks] benarkah ribuan santri tak sadarkan diri usai ikut rapid test covid-19 dari rs cina? benarkah ribuan santri tak sadarkan diri usai ikut rapid test covid-19 dari rs cina?
30372,Benarkah Risma Sujud ke IDI Karena Warga Surabaya Tak Diterima di RSUD Dr Soetomo?,['https://cekfakta.com/focus/8161#c83cac0f623bc59797e39732d88f563b'],[Fakta atau Hoaks] Benarkah Risma Sujud ke IDI Karena Warga Surabaya Tak Diterima di RSUD Dr Soetomo?,[fakta atau hoaks] benarkah risma sujud ke idi karena warga surabaya tak diterima di rsud dr soetomo? benarkah risma sujud ke idi karena warga surabaya tak diterima di rsud dr soetomo?
30373,Benarkah Rizieq Shihab Bersumpah Tak Akan Masuk Indonesia Seumur Hidup?,['https://cekfakta.com/focus/8261#19bcf15469811532a33b0d8c0dfd1aa2'],[Fakta atau Hoaks] Benarkah Rizieq Shihab Bersumpah Tak Akan Masuk Indonesia Seumur Hidup?,[fakta atau hoaks] benarkah rizieq shihab bersumpah tak akan masuk indonesia seumur hidup? benarkah rizieq shihab bersumpah tak akan masuk indonesia seumur hidup?
30374,Benarkah STAN Ditutup 4 Tahun Gara-gara Isu Radikalisme?,['https://cekfakta.com/focus/8221#fe04a703c66000b8b838ab7538e48477'],[Fakta atau Hoaks] Benarkah STAN Ditutup 4 Tahun Gara-gara Isu Radikalisme?,[fakta atau hoaks] benarkah stan ditutup 4 tahun gara-gara isu radikalisme? benarkah stan ditutup 4 tahun gara-gara isu radikalisme?
30375,Benarkah Siswa Secapa AD Bantah Positif Covid-19 di Depan Kasad TNI?,['https://cekfakta.com/focus/8205#452f5a30f6089cc7d9151a37ab5c9544'],[Fakta atau Hoaks] Benarkah Siswa Secapa AD Bantah Positif Covid-19 di Depan Kasad TNI?,[fakta atau hoaks] benarkah siswa secapa ad bantah positif covid-19 di depan kasad tni? benarkah siswa secapa ad bantah positif covid-19 di depan kasad tni?
30376,Benarkah Suara Rekaman Fitnah JK Itu Milik Danny Pomanto ?,['https://cekfakta.com/focus/5766#91efaccd2a105d2d518a98520057e18d'],Benarkah Suara Rekaman Fitnah JK Itu Milik Danny Pomanto ?,benarkah suara rekaman fitnah jk itu milik danny pomanto ? benarkah suara rekaman fitnah jk itu milik danny pomanto ?
30377,Benarkah Suntik KB Bisa Sebabkan Penyakit Kista Ovarium?,['https://cekfakta.com/focus/8225#4cb0ddd481b5fe876b70c655e62ffa71'],[Fakta atau Hoaks] Benarkah Suntik KB Bisa Sebabkan Penyakit Kista Ovarium?,[fakta atau hoaks] benarkah suntik kb bisa sebabkan penyakit kista ovarium? benarkah suntik kb bisa sebabkan penyakit kista ovarium?
30378,Benarkah Surat Suara di Musi Banyuasin Tercoblos untuk 01?,['https://cekfakta.com/focus/1853#85e25047385020d10ad50b2b88c20360'],Benarkah Surat Suara di Musi Banyuasin Tercoblos untuk 01?,benarkah surat suara di musi banyuasin tercoblos untuk 01? benarkah surat suara di musi banyuasin tercoblos untuk 01?
30379,Benarkah Susi Pudjiastuti Siap Pimpin Orasi dalam Demo UU Cipta Kerja?,['https://cekfakta.com/focus/8335#456b0ec25dc7d437c98a5aadcc7d6d3d'],[Fakta atau Hoaks] Benarkah Susi Pudjiastuti Siap Pimpin Orasi dalam Demo UU Cipta Kerja?,[fakta atau hoaks] benarkah susi pudjiastuti siap pimpin orasi dalam demo uu cipta kerja? benarkah susi pudjiastuti siap pimpin orasi dalam demo uu cipta kerja?
30380,Benarkah Syekh Ali Jaber Pulang ke Madinah Usai Jadi Korban Penusukan?,['https://cekfakta.com/focus/8290#1a136619881056c966d5ad94ce0b246b'],[Fakta atau Hoaks] Benarkah Syekh Ali Jaber Pulang ke Madinah Usai Jadi Korban Penusukan?,[fakta atau hoaks] benarkah syekh ali jaber pulang ke madinah usai jadi korban penusukan? benarkah syekh ali jaber pulang ke madinah usai jadi korban penusukan?
30381,Benarkah Tak Ada Analis Laboratorium yang Terkena Covid-19?,['https://cekfakta.com/focus/8309#008b8e4e1d0a0176824093084dd6a800'],[Fakta atau Hoaks] Benarkah Tak Ada Analis Laboratorium yang Terkena Covid-19?,[fakta atau hoaks] benarkah tak ada analis laboratorium yang terkena covid-19? benarkah tak ada analis laboratorium yang terkena covid-19?
30382,Benarkah Tak Ada Lagi Warga yang Minta Salaman dan Selfie ke Jokowi Karena Muak dan Jijik?,['https://cekfakta.com/focus/8252#5d212981cca42846dd869a0568327034'],[Fakta atau Hoaks] Benarkah Tak Ada Lagi Warga yang Minta Salaman dan Selfie ke Jokowi Karena Muak dan Jijik?,[fakta atau hoaks] benarkah tak ada lagi warga yang minta salaman dan selfie ke jokowi karena muak dan jijik? benarkah tak ada lagi warga yang minta salaman dan selfie ke jokowi karena muak dan jijik?
30383,Benarkah Tak Ada Media Besar yang Beritakan Pemprov DKI Sabet 9 Penghargaan di Bidang Kehumasan?,['https://cekfakta.com/focus/8341#8b64bdc5dad253fb52c39b36e1d57e3a'],[Fakta atau Hoaks] Benarkah Tak Ada Media Besar yang Beritakan Pemprov DKI Sabet 9 Penghargaan di Bidang Kehumasan?,[fakta atau hoaks] benarkah tak ada media besar yang beritakan pemprov dki sabet 9 penghargaan di bidang kehumasan? benarkah tak ada media besar yang beritakan pemprov dki sabet 9 penghargaan di bidang kehumasan?
30384,Benarkah Tak Diputarnya Film G30S/PKI Tunjukkan Indonesia Negara Komunis?,['https://cekfakta.com/focus/8300#3cb26bcec0844f8272d5c15a43509079'],[Fakta atau Hoaks] Benarkah Tak Diputarnya Film G30S/PKI Tunjukkan Indonesia Negara Komunis?,[fakta atau hoaks] benarkah tak diputarnya film g30s/pki tunjukkan indonesia negara komunis? benarkah tak diputarnya film g30s/pki tunjukkan indonesia negara komunis?
30385,Benarkah Tempo Merilis Jumlah Bencana Tertinggi di Masa Jokowi?,['https://cekfakta.tempo.co/fakta/89/fakta-atau-hoax-benarkah-tempo-merilis-jumlah-bencana-tertinggi-di-masa-jokowi#7261c9da991d95c37f1338126d6d7255'],[Fakta atau Hoax] Benarkah Tempo Merilis Jumlah Bencana Tertinggi di Masa Jokowi?,[fakta atau hoax] benarkah tempo merilis jumlah bencana tertinggi di masa jokowi? benarkah tempo merilis jumlah bencana tertinggi di masa jokowi?
30386,Benarkah Tentara Merah Cina Berkamuflase Jadi Banser NU untuk Adu Domba Muslim?,['https://cekfakta.com/focus/8266#372cccc6058cb44089b0856c9eb22708'],[Fakta atau Hoaks] Benarkah Tentara Merah Cina Berkamuflase Jadi Banser NU untuk Adu Domba Muslim?,[fakta atau hoaks] benarkah tentara merah cina berkamuflase jadi banser nu untuk adu domba muslim? benarkah tentara merah cina berkamuflase jadi banser nu untuk adu domba muslim?
30387,Benarkah Tentara Merah Cina yang Menyamar Ditangkap di Karawang Saat Pandemi Covid-19?,['https://cekfakta.com/focus/8112#35d442118c005fedcea64dab855743cc'],[Fakta atau Hoaks] Benarkah Tentara Merah Cina yang Menyamar Ditangkap di Karawang Saat Pandemi Covid-19?,[fakta atau hoaks] benarkah tentara merah cina yang menyamar ditangkap di karawang saat pandemi covid-19? benarkah tentara merah cina yang menyamar ditangkap di karawang saat pandemi covid-19?
30388,Benarkah Terjadi Bentrok TNI-Polri di Papua yang Dipicu oleh Masuknya TKA Cina Ilegal?,['https://cekfakta.com/focus/8050#be8936cd2c6bfef323de961a586c1885'],[Fakta atau Hoaks] Benarkah Terjadi Bentrok TNI-Polri di Papua yang Dipicu oleh Masuknya TKA Cina Ilegal?,[fakta atau hoaks] benarkah terjadi bentrok tni-polri di papua yang dipicu oleh masuknya tka cina ilegal? benarkah terjadi bentrok tni-polri di papua yang dipicu oleh masuknya tka cina ilegal?
30389,Benarkah Termometer Ini Dibuat oleh Cina dan Sudah Diatur untuk Bunuh Ulama?,['https://cekfakta.com/focus/8048#9f36e6abc184ca9f438984f831b33702'],[Fakta atau Hoaks] Benarkah Termometer Ini Dibuat oleh Cina dan Sudah Diatur untuk Bunuh Ulama?,[fakta atau hoaks] benarkah termometer ini dibuat oleh cina dan sudah diatur untuk bunuh ulama? benarkah termometer ini dibuat oleh cina dan sudah diatur untuk bunuh ulama?
30390,Benarkah Tes PCR Tak Bisa Bedakan Terpapar dan Terinfeksi serta Virus Hidup dan Virus Mati?,['https://cekfakta.com/focus/8207#4a44b5acac55b49a23f62b8493d3a5d5'],[Fakta atau Hoaks] Benarkah Tes PCR Tak Bisa Bedakan Terpapar dan Terinfeksi serta Virus Hidup dan Virus Mati?,[fakta atau hoaks] benarkah tes pcr tak bisa bedakan terpapar dan terinfeksi serta virus hidup dan virus mati? benarkah tes pcr tak bisa bedakan terpapar dan terinfeksi serta virus hidup dan virus mati?
30391,Benarkah Tes PCR Tak Bisa Tunjukkan Jenis Virus Corona Covid-19?,['https://cekfakta.com/focus/8099#417b139b866a7ea0f9fae250d5df4004'],[Fakta atau Hoaks] Benarkah Tes PCR Tak Bisa Tunjukkan Jenis Virus Corona Covid-19?,[fakta atau hoaks] benarkah tes pcr tak bisa tunjukkan jenis virus corona covid-19? benarkah tes pcr tak bisa tunjukkan jenis virus corona covid-19?
30392,Benarkah Thermo Gun Bisa Rusak Struktur Otak Manusia?,['https://cekfakta.com/focus/8194#f11933344230c0f9f7befa555df358d2'],[Fakta atau Hoaks] Benarkah Thermo Gun Bisa Rusak Struktur Otak Manusia?,[fakta atau hoaks] benarkah thermo gun bisa rusak struktur otak manusia? benarkah thermo gun bisa rusak struktur otak manusia?
30393,Benarkah Tidak Ada Kematian yang Murni Disebabkan oleh Covid-19?,['https://cekfakta.com/focus/8178#aef13f64cfd72bc1441143daa11aabc9'],[Fakta atau Hoaks] Benarkah Tidak Ada Kematian yang Murni Disebabkan oleh Covid-19?,[fakta atau hoaks] benarkah tidak ada kematian yang murni disebabkan oleh covid-19? benarkah tidak ada kematian yang murni disebabkan oleh covid-19?
30394,Benarkah Tidak Ada Orang dengan Gangguan Jiwa yang Meninggal Karena Covid-19?,['https://cekfakta.com/focus/8297#8bf6ba52002ec495626ae72fb3576e07'],[Fakta atau Hoaks] Benarkah Tidak Ada Orang dengan Gangguan Jiwa yang Meninggal Karena Covid-19?,[fakta atau hoaks] benarkah tidak ada orang dengan gangguan jiwa yang meninggal karena covid-19? benarkah tidak ada orang dengan gangguan jiwa yang meninggal karena covid-19?
30395,Benarkah Tidak Adanya Klaster Demo Tunjukkan Covid-19 adalah Konspirasi?,['https://cekfakta.com/focus/8350#c58e4069277721d88762b7fd1d012348'],[Fakta atau Hoaks] Benarkah Tidak Adanya Klaster Demo Tunjukkan Covid-19 adalah Konspirasi?,[fakta atau hoaks] benarkah tidak adanya klaster demo tunjukkan covid-19 adalah konspirasi? benarkah tidak adanya klaster demo tunjukkan covid-19 adalah konspirasi?
30396,Benarkah Tiga Remaja di Video ini Terkena TikTok Syndrome?,['https://cekfakta.com/focus/8160#58abc364de8caf8c4459604c11733f64'],[Fakta atau Hoaks] Benarkah Tiga Remaja di Video ini Terkena TikTok Syndrome?,[fakta atau hoaks] benarkah tiga remaja di video ini terkena tiktok syndrome? benarkah tiga remaja di video ini terkena tiktok syndrome?
30397,Benarkah Tocilizumab adalah Obat yang 90 Persen Bisa Sembuhkan Covid-19 Meski Pasien Kritis?,['https://cekfakta.com/focus/8103#f6a8217538a1e0c5c0657464d59683be'],[Fakta atau Hoaks] Benarkah Tocilizumab adalah Obat yang 90 Persen Bisa Sembuhkan Covid-19 Meski Pasien Kritis?,[fakta atau hoaks] benarkah tocilizumab adalah obat yang 90 persen bisa sembuhkan covid-19 meski pasien kritis? benarkah tocilizumab adalah obat yang 90 persen bisa sembuhkan covid-19 meski pasien kritis?
30398,Benarkah Turki yang Pertama Kirim Bantuan ke Beirut Meski Sempat Dihina Presiden Lebanon?,['https://cekfakta.com/focus/8223#eda5c9aee6d97e2b74cc966f1221d12f'],[Fakta atau Hoaks] Benarkah Turki yang Pertama Kirim Bantuan ke Beirut Meski Sempat Dihina Presiden Lebanon?,[fakta atau hoaks] benarkah turki yang pertama kirim bantuan ke beirut meski sempat dihina presiden lebanon? benarkah turki yang pertama kirim bantuan ke beirut meski sempat dihina presiden lebanon?
30399,Benarkah Tusuk 10 Jari dengan Jarum adalah Pertolongan Pertama Stroke?,['https://cekfakta.com/focus/8358#08aba100923027624a8cfbbc74c6f938'],[Fakta atau Hoaks] Benarkah Tusuk 10 Jari dengan Jarum adalah Pertolongan Pertama Stroke?,[fakta atau hoaks] benarkah tusuk 10 jari dengan jarum adalah pertolongan pertama stroke? benarkah tusuk 10 jari dengan jarum adalah pertolongan pertama stroke?
30400,Benarkah UAS Sebut Facebook Haram di Poster Ini?,['https://cekfakta.com/focus/8268#05590f31fc52fb9967e506e916bf99f6'],[Fakta atau Hoaks] Benarkah UAS Sebut Facebook Haram di Poster Ini?,[fakta atau hoaks] benarkah uas sebut facebook haram di poster ini? benarkah uas sebut facebook haram di poster ini?
30401,Benarkah Uang Baru Rp 75 Ribu Bukan Alat Tukar dan Hanya Merchandise?,['https://cekfakta.com/focus/8236#d855875a2284ebbd68e816b3f55dab1d'],[Fakta atau Hoaks] Benarkah Uang Baru Rp 75 Ribu Bukan Alat Tukar dan Hanya Merchandise?,[fakta atau hoaks] benarkah uang baru rp 75 ribu bukan alat tukar dan hanya merchandise? benarkah uang baru rp 75 ribu bukan alat tukar dan hanya merchandise?
30402,Benarkah Uang Resmi Pecahan 100 Rupiah pada 1954 Memuat Tulisan Arab?,['https://cekfakta.com/focus/8146#edf9b7ad194c51c5a4938c4e27305c2c'],[Fakta atau Hoaks] Benarkah Uang Resmi Pecahan 100 Rupiah pada 1954 Memuat Tulisan Arab?,[fakta atau hoaks] benarkah uang resmi pecahan 100 rupiah pada 1954 memuat tulisan arab? benarkah uang resmi pecahan 100 rupiah pada 1954 memuat tulisan arab?
30403,Benarkah Usul Anies Soal Sepeda Masuk Tol Telah Dikabulkan Pemerintah?,['https://cekfakta.com/focus/8283#98c28376c745378c3a882ed104633b87'],[Fakta atau Hoaks] Benarkah Usul Anies Soal Sepeda Masuk Tol Telah Dikabulkan Pemerintah?,[fakta atau hoaks] benarkah usul anies soal sepeda masuk tol telah dikabulkan pemerintah? benarkah usul anies soal sepeda masuk tol telah dikabulkan pemerintah?
30404,Benarkah Vaksin Covid-19 Diuji Coba di Indonesia Karena Lab Cina Kekurangan Monyet?,['https://cekfakta.com/focus/8210#ae7f26e56e02de9f7152dd0b9701aa72'],[Fakta atau Hoaks] Benarkah Vaksin Covid-19 Diuji Coba di Indonesia Karena Lab Cina Kekurangan Monyet?,[fakta atau hoaks] benarkah vaksin covid-19 diuji coba di indonesia karena lab cina kekurangan monyet? benarkah vaksin covid-19 diuji coba di indonesia karena lab cina kekurangan monyet?
30405,"Benarkah Vaksin Covid-19 Tanamkan Microchip yang Diprogram untuk Bantai 7,5 Miliar Nyawa?",['https://cekfakta.com/focus/8288#1d8700e64b590120f66e4d8a23d51e51'],"[Fakta atau Hoaks] Benarkah Vaksin Covid-19 Tanamkan Microchip yang Diprogram untuk Bantai 7,5 Miliar Nyawa?","[fakta atau hoaks] benarkah vaksin covid-19 tanamkan microchip yang diprogram untuk bantai 7,5 miliar nyawa? benarkah vaksin covid-19 tanamkan microchip yang diprogram untuk bantai 7,5 miliar nyawa?"
30406,Benarkah Video Orang Prancis yang Bernyanyi di Depan Muslim yang Salat Ini terkait Pernyataan Macron soal Islam?,['https://cekfakta.com/focus/8361#ccb2fa39729256a94dc793f7ecdd2699'],[Fakta atau Hoaks] Benarkah Video Orang Prancis yang Bernyanyi di Depan Muslim yang Salat Ini terkait Pernyataan Macron soal Islam?,[fakta atau hoaks] benarkah video orang prancis yang bernyanyi di depan muslim yang salat ini terkait pernyataan macron soal islam? benarkah video orang prancis yang bernyanyi di depan muslim yang salat ini terkait pernyataan macron soal islam?
30407,Benarkah Video Ricuh di RS Pancaran Kasih Manado Ini Tunjukkan Covid-19 adalah Bisnis?,['https://cekfakta.com/focus/8111#08f7d6df740cbc6a2e8b96f72e046c26'],[Fakta atau Hoaks] Benarkah Video Ricuh di RS Pancaran Kasih Manado Ini Tunjukkan Covid-19 adalah Bisnis?,[fakta atau hoaks] benarkah video ricuh di rs pancaran kasih manado ini tunjukkan covid-19 adalah bisnis? benarkah video ricuh di rs pancaran kasih manado ini tunjukkan covid-19 adalah bisnis?
30408,Benarkah Video yang Tunjukkan Hantaman Rudal dalam Ledakan di Beirut Ini?,['https://cekfakta.com/focus/8220#73c647972734d065eb399180a9a812b1'],[Fakta atau Hoaks] Benarkah Video yang Tunjukkan Hantaman Rudal dalam Ledakan di Beirut Ini?,[fakta atau hoaks] benarkah video yang tunjukkan hantaman rudal dalam ledakan di beirut ini? benarkah video yang tunjukkan hantaman rudal dalam ledakan di beirut ini?
30409,Benarkah Virus Corona Covid-19 Bisa Menular Lewat Kentut?,['https://cekfakta.com/focus/8054#3a0db0aef5007aeb7d8fcc72c1d56231'],[Fakta atau Hoaks] Benarkah Virus Corona Covid-19 Bisa Menular Lewat Kentut?,[fakta atau hoaks] benarkah virus corona covid-19 bisa menular lewat kentut? benarkah virus corona covid-19 bisa menular lewat kentut?
30410,Benarkah Virus Corona Covid-19 Dibuat di Lab Militer Partai Komunis Cina?,['https://cekfakta.com/focus/8227#642903357155df1006450273c0391455'],[Fakta atau Hoaks] Benarkah Virus Corona Covid-19 Dibuat di Lab Militer Partai Komunis Cina?,[fakta atau hoaks] benarkah virus corona covid-19 dibuat di lab militer partai komunis cina? benarkah virus corona covid-19 dibuat di lab militer partai komunis cina?
30411,Benarkah Virus Corona Covid-19 Tidak Bahaya dan Tidak Sebabkan Kematian?,['https://cekfakta.com/focus/8098#ec7234e5de875b54ee0ea8fda539289e'],[Fakta atau Hoaks] Benarkah Virus Corona Covid-19 Tidak Bahaya dan Tidak Sebabkan Kematian?,[fakta atau hoaks] benarkah virus corona covid-19 tidak bahaya dan tidak sebabkan kematian? benarkah virus corona covid-19 tidak bahaya dan tidak sebabkan kematian?
30412,Benarkah Virus Corona Covid-19 Tidak Kuat dengan Cuaca di Wilayah Seperti Indonesia?,['https://cekfakta.com/focus/8030#93a4ac2a1767bfc173c5259ca0f9a45f'],[Fakta atau Hoaks] Benarkah Virus Corona Covid-19 Tidak Kuat dengan Cuaca di Wilayah Seperti Indonesia?,[fakta atau hoaks] benarkah virus corona covid-19 tidak kuat dengan cuaca di wilayah seperti indonesia? benarkah virus corona covid-19 tidak kuat dengan cuaca di wilayah seperti indonesia?
30413,Benarkah Virus Flu Babi Lebih Ganas Ketimbang Virus Corona Covid-19?,['https://cekfakta.com/focus/8125#c27be33345bfd1c35ca8a9d804120a5f'],[Fakta atau Hoaks] Benarkah Virus Flu Babi Lebih Ganas Ketimbang Virus Corona Covid-19?,[fakta atau hoaks] benarkah virus flu babi lebih ganas ketimbang virus corona covid-19? benarkah virus flu babi lebih ganas ketimbang virus corona covid-19?
30414,Benarkah Vodka Bisa Kurangi Risiko Terinfeksi Virus Corona Covid-19?,['https://cekfakta.com/focus/8124#043c4539f1278bd75c3d430206a66325'],[Fakta atau Hoaks] Benarkah Vodka Bisa Kurangi Risiko Terinfeksi Virus Corona Covid-19?,[fakta atau hoaks] benarkah vodka bisa kurangi risiko terinfeksi virus corona covid-19? benarkah vodka bisa kurangi risiko terinfeksi virus corona covid-19?
