fact_check_id,claim,instances,title,full_text
41062,"Covid-19 ist keine gefährliche Krankheit, sondern eine Laborpandemie",['https://correctiv.org/faktencheck/2020/10/13/nein-covid-19-ist-keine-laborpandemie-sondern-eine-gefaehrliche-krankheit/#ba913c4959667378ae22c5c2da185af8'],"Nein, Covid-19 ist keine „Laborpandemie“, sondern eine gefährliche Krankheit","passage: nein, covid-19 ist keine „laborpandemie“, sondern eine gefährliche krankheit[sep]covid-19 ist keine gefährliche krankheit, sondern eine laborpandemie"
41063,Covid-19 ist nicht gefährlicher als eine Grippe-Erkrankung,"['https://www.br.de/nachrichten/wissen/faktenfuchs-die-thesen-des-corona-youtubers-bodo-schiffmann,RyrgDq1#cb6c6f34e9eaf6bd682611d5ad3f3be0']",#Faktenfuchs: Die Thesen des Corona-Youtubers Bodo Schiffmann,passage: #faktenfuchs: die thesen des corona-youtubers bodo schiffmann[sep]covid-19 ist nicht gefährlicher als eine grippe-erkrankung
41064,Covid-19 ist nicht gefährlicher als eine saisonale Grippe,['https://dpa-factchecking.com/germany/220225-99-287269#ec6efe8b0b94eb3347843de4ec145a54'],Covid-19 gefährlicher als Grippe - Impfungen schützen vor schwerem Verlauf,passage: covid-19 gefährlicher als grippe - impfungen schützen vor schwerem verlauf[sep]covid-19 ist nicht gefährlicher als eine saisonale grippe
41065,Covid-19 ist nicht tödlicher als die Grippe.,['https://www.stern.de/gesundheit/corona-und-impfung--zehn-behauptungen-im-wahrheitscheck--31568876.html#ed2dd1d99b1c4318fc0616dd6820fadc'],Corona und Impfung: zehn Behauptungen im Wahrheitscheck,passage: corona und impfung: zehn behauptungen im wahrheitscheck[sep]covid-19 ist nicht tödlicher als die grippe.
41066,"Covid-19 ist nur eine Grippe, die zu keiner Übersterblichkeit geführt hat.",['https://faktencheck.afp.com/dieser-arzt-verbreitet-falsche-informationen-ueber-covid-19#8769b5cedbf0a2a21a1a477b44384dfb'],Dieser Arzt verbreitet falsche Informationen über Covid-19,"passage: dieser arzt verbreitet falsche informationen über covid-19[sep]covid-19 ist nur eine grippe, die zu keiner übersterblichkeit geführt hat."
41121,Covid-19 sei mit einer Untersuchung von 1.500 positiven Corona-PCR-Tests im Oktober 2020 „als Influenza enttarnt“ worden.,['https://correctiv.org/faktencheck/2021/02/23/nein-dolores-cahill-hat-covid-19-nicht-als-influenza-enttarnt/#363a3522a3948fd04e0fab559ef7a817'],"Nein, Dolores Cahill hat Covid-19 nicht „als Influenza enttarnt“","passage: nein, dolores cahill hat covid-19 nicht „als influenza enttarnt“[sep]covid-19 sei mit einer untersuchung von 1.500 positiven corona-pcr-tests im oktober 2020 „als influenza enttarnt“ worden."
41243,"Covid-19-Impfstoff sei in einer einfachen Plastikbox transportiert worden, obwohl er bei minus 70 Grad gekühlt werden muss.",['https://correctiv.org/faktencheck/2021/01/06/warum-es-kein-problem-ist-wenn-der-covid-19-impfstoff-von-biontech-kurz-ungekuehlt-in-einer-plastikbox-transportiert-wird/#6296233b9d39019fbdf5b834c1caaf92'],"Warum es kein Problem ist, wenn der Covid-19-Impfstoff von Biontech kurz ungekühlt in einer Plastikbox transportiert wird","passage: warum es kein problem ist, wenn der covid-19-impfstoff von biontech kurz ungekühlt in einer plastikbox transportiert wird[sep]covid-19-impfstoff sei in einer einfachen plastikbox transportiert worden, obwohl er bei minus 70 grad gekühlt werden muss."
41244,Covid-19-Impfstoffe enthielten Graphenoxid.,['https://correctiv.org/faktencheck/2021/08/24/nein-zugelassene-covid-19-impfstoffe-enthalten-kein-graphenoxid/#a40ef6733ce8c601b6ff260b44090e23'],"Nein, zugelassene Covid-19-Impfstoffe enthalten kein Graphenoxid","passage: nein, zugelassene covid-19-impfstoffe enthalten kein graphenoxid[sep]covid-19-impfstoffe enthielten graphenoxid."
41245,Covid-19-Impfstoffe könnten Frauen unfruchtbar machen.,['https://correctiv.org/faktencheck/2021/01/14/keine-belege-dass-die-covid-19-impfung-unfruchtbar-macht/#961b8a1488852725be61bb4c6b7ff0e6'],Keine Belege für Unfruchtbarkeit durch Covid-19-Impfung,passage: keine belege für unfruchtbarkeit durch covid-19-impfung[sep]covid-19-impfstoffe könnten frauen unfruchtbar machen.
41246,Covid-19-Impfstoffe machen unfruchtbar,"['https://dpa-factchecking.com/germany/211216-99-400458#2cf954bf6c3d288e8affa432c9253fd2', 'https://dpa-factchecking.com/germany/211216-99-400458/#2cf954bf6c3d288e8affa432c9253fd2']",Impfung macht nicht unfruchtbar - sie wird Schwangeren besonders empfohlen,passage: impfung macht nicht unfruchtbar - sie wird schwangeren besonders empfohlen[sep]covid-19-impfstoffe machen unfruchtbar
41247,Covid-19-Impfstoffe würden Geimpfte nicht schützen.,['https://correctiv.org/faktencheck/2021/11/12/covid-19-impfstoffe-schuetzen-geimpfte-wirksam-der-schutz-laesst-aber-mutmasslich-nach-mehreren-monaten-nach/#58f9521ac3420394c2ed0ce3eee44ff5'],Covid-19-Impfstoffe schützen Geimpfte wirksam – der Schutz lässt aber mutmaßlich nach mehreren Monaten nach,passage: covid-19-impfstoffe schützen geimpfte wirksam – der schutz lässt aber mutmaßlich nach mehreren monaten nach[sep]covid-19-impfstoffe würden geimpfte nicht schützen.
41248,Covid-19-Impfstoffe würden in die menschliche DNA eingreifen und es gebe eine „gentechnologische Veränderung“.,['https://correctiv.org/faktencheck/2021/01/20/es-gibt-keine-hinweise-dass-mrna-impfstoffe-gegen-covid-19-die-menschliche-dna-veraendern/#0908963672cb139d052c4cba09317e98'],"Es gibt keine Hinweise, dass mRNA-Impfstoffe gegen Covid-19 die menschliche DNA verändern","passage: es gibt keine hinweise, dass mrna-impfstoffe gegen covid-19 die menschliche dna verändern[sep]covid-19-impfstoffe würden in die menschliche dna eingreifen und es gebe eine „gentechnologische veränderung“."
41249,Covid-19-Impfungen töten mehr Menschen als sie retten,['https://faktencheck.afp.com/http%253A%252F%252Fdoc.afp.com%252F9PA7UZ-1#d47e5a0c1ea2404f920d231ae8b55904'],"Dieser Vortrag von Steve Kirsch vor der US-Arzneimittelbehörde FDA ist falsch: Covid-Impfungen töten nicht mehr Menschen, als sie retten","passage: dieser vortrag von steve kirsch vor der us-arzneimittelbehörde fda ist falsch: covid-impfungen töten nicht mehr menschen, als sie retten[sep]covid-19-impfungen töten mehr menschen als sie retten"
41317,Covid-Impfstoffe verursachen eine Immunschwäche namens Vaids.,['https://faktencheck.afp.com/doc.afp.com.32782HM#f070c1d8b114ce35377bd232903cff04'],"Nein, Covid-Impfstoffe verursachen keine Immunschwäche namens Vaids","passage: nein, covid-impfstoffe verursachen keine immunschwäche namens vaids[sep]covid-impfstoffe verursachen eine immunschwäche namens vaids."
41318,Covid-Impfungen führen zu weniger Schwangerschaften und mehr Fehlgeburten,['https://faktencheck.afp.com/http%253A%252F%252Fdoc.afp.com%252F9QX6GK-1#ff071293335682bab032330e56375e0e'],"Diese Frauenärztin belegt nicht, dass Covid-Impfungen zu weniger Schwangerschaften und mehr Fehlgeburten führen","passage: diese frauenärztin belegt nicht, dass covid-impfungen zu weniger schwangerschaften und mehr fehlgeburten führen[sep]covid-impfungen führen zu weniger schwangerschaften und mehr fehlgeburten"
41319,Covid-Impfungen sind genmanipulative Eingriffe,['https://faktencheck.afp.com/http%253A%252F%252Fdoc.afp.com%252F9MU33N-1#f170de71b75ed1405587576319caa73d'],"Nein, Corona-Impfungen führen nicht zu Covid-Erkrankungen und haben auch nicht Tausende getötet","passage: nein, corona-impfungen führen nicht zu covid-erkrankungen und haben auch nicht tausende getötet[sep]covid-impfungen sind genmanipulative eingriffe"
41385,Crew der „Mission Lifeline“ trägt Shirts mit Aufschrift “Team Umvolkung“,['https://correctiv.org/faktencheck/gesellschaft/2019/07/10/ja-mission-lifeline-hat-t-shirts-mit-der-aufschrift-team-umvolkung-gedruckt-sie-ist-satirisch-gemeint/#408d707baa9ff640e3b32c3cce7507b2'],"Ja, „Mission Lifeline“ hat T-Shirts mit der Aufschrift „Team Umvolkung“ gedruckt – sie ist satirisch gemeint","passage: ja, „mission lifeline“ hat t-shirts mit der aufschrift „team umvolkung“ gedruckt – sie ist satirisch gemeint[sep]crew der „mission lifeline“ trägt shirts mit aufschrift “team umvolkung“"
42052,DIVI bestätigt erst jetzt Erfassung des Impfstatus von Corona-Infizierten,['https://faktencheck.afp.com/http%253A%252F%252Fdoc.afp.com%252F9V69UP-1#7e2b71fd85d1fb16c1bb34be7b0e1778'],Das RKI erfasst den Impfstatus von Corona-Infizierten bereits seit Juni 2021 – die DIVI erhebt jetzt zusätzlich eigene Daten,passage: das rki erfasst den impfstatus von corona-infizierten bereits seit juni 2021 – die divi erhebt jetzt zusätzlich eigene daten[sep]divi bestätigt erst jetzt erfassung des impfstatus von corona-infizierten
42081,DNA- oder RNA-Impfungen verändern das Erbgut eines Menschen,['https://www.tagesschau.de/faktenfinder/corona-impfung-109.html#99a67741252c15052d6a0329193f3b6e'],Corona-Impfungen Gerüchte und irreführende Behauptungen,passage: corona-impfungen gerüchte und irreführende behauptungen[sep]dna- oder rna-impfungen verändern das erbgut eines menschen
42082,"DNA-Impfungen greifen ""in unser Genom"" ein.","['https://www.br.de/nachrichten/wissen/whatsapp-sprachnachricht-verbreitet-fakes-zu-corona-impfstoffen,S3Tkell#bd64eefb4d68abbaaf9b32abe8f0cc6d']",WhatsApp-Sprachnachricht verbreitet Fakes zu Corona-Impfstoffen,"passage: whatsapp-sprachnachricht verbreitet fakes zu corona-impfstoffen[sep]dna-impfungen greifen ""in unser genom"" ein."
42083,"DNA-Impfungen lösen ""sehr wahrscheinlich"" bei geimpften Menschen Autoimmunerkrankungen aus. DarunterKrankheiten wie Vitiligo, Darmerkrankungen, Rheuma oder Krebs.","['https://www.br.de/nachrichten/wissen/whatsapp-sprachnachricht-verbreitet-fakes-zu-corona-impfstoffen,S3Tkell#d2cb87521e3251dbc3578bdf91ee1277']",WhatsApp-Sprachnachricht verbreitet Fakes zu Corona-Impfstoffen,"passage: whatsapp-sprachnachricht verbreitet fakes zu corona-impfstoffen[sep]dna-impfungen lösen ""sehr wahrscheinlich"" bei geimpften menschen autoimmunerkrankungen aus. darunterkrankheiten wie vitiligo, darmerkrankungen, rheuma oder krebs."
42133,"Da Fälle der hochansteckenden Coronavirus-Mutation N501Y im Schulhaus Maihof in der Stadt Luzern nachgewiesen wurden, fand dort am 29. Januar 2021 einen Massentest statt. Es handelt sich um den ersten Massentest an einer Schule im Kanton Luzern. Auf Facebook wird das Vorgehen bei der Testung kritisiert. In einem Facebook-Post (hier archiviert) wird behauptet, Lehrpersonen hätten die Kinder nicht begleiten dürfen und viele Kinder hätten anschliessend Kopfschmerzen gehabt. Des Weiteren wird behauptet, die Eltern seien via Brief über die Massentestung informiert worden und die Kinder hätten an den Test anschliessend von der Familie getrennt ausharren müssen.",['https://dpa-factchecking.com/switzerland/210205-99-317583#9ce4119ffb629bfb181065b3b4b478ce'],Kinder wurden während Massentestung im Maihofschulhaus Luzern betreut,"passage: kinder wurden während massentestung im maihofschulhaus luzern betreut[sep]da fälle der hochansteckenden coronavirus-mutation n501y im schulhaus maihof in der stadt luzern nachgewiesen wurden, fand dort am 29. januar 2021 einen massentest statt. es handelt sich um den ersten massentest an einer schule im kanton luzern. auf facebook wird das vorgehen bei der testung kritisiert. in einem facebook-post (hier archiviert) wird behauptet, lehrpersonen hätten die kinder nicht begleiten dürfen und viele kinder hätten anschliessend kopfschmerzen gehabt. des weiteren wird behauptet, die eltern seien via brief über die massentestung informiert worden und die kinder hätten an den test anschliessend von der familie getrennt ausharren müssen."
42141,"Da die Anzahl der Corona-Infektionen in Deutschland im Winter anstieg, wurden im Januar 2021 viele Massnahmen verschärft. So ist im Bundesland Bayern das Tragen von FFP2-Masken im Einzelhandel sowie im öffentlichen Nahverkehr zur Pflicht geworden. Reicht dies für eine Schlussfolgerung, dass die bis zu diesem Zeitpunkt geltenden Massnahmen wirkungslos waren? In einem Facebook-Post (hier archiviert) werden der Kanzlerin Angela Merkel und dem bayrischen Ministerpräsidenten Markus Söder vermeintliche Aussagen in den Mund gelegt. So stellt die Kanzlerin auf dem Bild zum Beispiel fest: «Du sagst ja damit implizit, dass alle Masken vorher sinnfrei waren ...?!» Auch wird behauptet, während der Corona-Pandemie habe es keine Übersterblichkeit gegeben.",['https://dpa-factchecking.com/switzerland/210205-99-320612#b9bc6e9d6d3d204aed8e9700c2cde105'],Daten von 2020 deuten auf Übersterblichkeit in Deutschland hin - auch sind Masken wirksam,"passage: daten von 2020 deuten auf übersterblichkeit in deutschland hin - auch sind masken wirksam[sep]da die anzahl der corona-infektionen in deutschland im winter anstieg, wurden im januar 2021 viele massnahmen verschärft. so ist im bundesland bayern das tragen von ffp2-masken im einzelhandel sowie im öffentlichen nahverkehr zur pflicht geworden. reicht dies für eine schlussfolgerung, dass die bis zu diesem zeitpunkt geltenden massnahmen wirkungslos waren? in einem facebook-post (hier archiviert) werden der kanzlerin angela merkel und dem bayrischen ministerpräsidenten markus söder vermeintliche aussagen in den mund gelegt. so stellt die kanzlerin auf dem bild zum beispiel fest: «du sagst ja damit implizit, dass alle masken vorher sinnfrei waren ...?!» auch wird behauptet, während der corona-pandemie habe es keine übersterblichkeit gegeben."
42142,"Da die Corona-Zahlen immer auf 100.000 Einwohner berechnet würden, würden für kleinere Gemeinden viel höhere Fallzahlen angegeben als tatsächlich existieren.",['https://correctiv.org/faktencheck/2020/10/27/irrefuehrender-beitrag-von-servus-tv-nein-mit-der-7-tage-inzidenz-wird-die-corona-fall-statistik-nicht-manipuliert/#e0d020953532576c5cd54d4f4168550f'],"Irreführender Beitrag von „Servus-TV“: Nein, mit der 7-Tage-Inzidenz wird die Corona-Fall-Statistik nicht „manipuliert“","passage: irreführender beitrag von „servus-tv“: nein, mit der 7-tage-inzidenz wird die corona-fall-statistik nicht „manipuliert“[sep]da die corona-zahlen immer auf 100.000 einwohner berechnet würden, würden für kleinere gemeinden viel höhere fallzahlen angegeben als tatsächlich existieren."
42153,"Da sich auch Geimpfte mit SARS-CoV-2 infizieren und daran sterben können, sei es riskanter, sich impfen zu lassen als ungeimpft zu bleiben.",['https://correctiv.org/faktencheck/2021/12/23/covid-19-geimpfte-infizieren-sich-weniger-wahrscheinlich-und-haben-seltener-schwere-verlaeufe-als-ungeimpfte/#7dff13ca09d58a6f8b3054e0385f9a1b'],Covid-19: Geimpfte infizieren sich weniger wahrscheinlich und haben seltener schwere Verläufe als Ungeimpfte,"passage: covid-19: geimpfte infizieren sich weniger wahrscheinlich und haben seltener schwere verläufe als ungeimpfte[sep]da sich auch geimpfte mit sars-cov-2 infizieren und daran sterben können, sei es riskanter, sich impfen zu lassen als ungeimpft zu bleiben."
42237,"Dalai Lama erklärt: „Ich denke, Europa gehört den Europäern“ – Asylanten zurück in die Herkunftsländer",['https://correctiv.org/faktencheck/2018/09/21/was-sagte-der-dalai-lama-zur-europaeischen-fluechtlingspolitik-3/#b948dfa94aee49f517f58c411a363a3c'],Was sagte der Dalai Lama zur europäischen Flüchtlingspolitik?,"passage: was sagte der dalai lama zur europäischen flüchtlingspolitik?[sep]dalai lama erklärt: „ich denke, europa gehört den europäern“ – asylanten zurück in die herkunftsländer"
42238,Dalai Lama für Heimkehr von Flüchtlingen nach Ende der Gefahr,['https://correctiv.org/fakten-check/2018/09/21/was-sagte-der-dalai-lama-zur-europaeischen-fluechtlingspolitik/#45ca9f972ef855d8ea699d9287215b11'],Was sagte der Dalai Lama zur europäischen Flüchtlingspolitik?,passage: was sagte der dalai lama zur europäischen flüchtlingspolitik?[sep]dalai lama für heimkehr von flüchtlingen nach ende der gefahr
42240,"Dalai Lama: „Das Ziel sollte sein, dass Flüchtlinge zurückkehren und beim Wiederaufbau ihrer eigenen Länder mithelfen.“",['https://correctiv.org/faktencheck/migration/2019/08/16/fluechtlinge-sollten-zurueckkehren-ja-der-dalai-lama-hat-sich-mehrmals-so-geaeussert/#5bba0789be59c1aa839559ae39854f43'],"„Flüchtlinge sollten zurückkehren“? Ja, der Dalai Lama hat sich mehrmals so geäußert","passage: „flüchtlinge sollten zurückkehren“? ja, der dalai lama hat sich mehrmals so geäußert[sep]dalai lama: „das ziel sollte sein, dass flüchtlinge zurückkehren und beim wiederaufbau ihrer eigenen länder mithelfen.“"
42282,"Damals haben die Auslandsreisen, häufig Verwandtschaftsbesuche in der Türkei und auf dem Balkan, phasenweise rund 50 Prozent der Neuinfektionen bei uns ausgelöst. Das müssen wir in diesem Jahr verhindern.","['https://www.br.de/nachrichten/deutschland-welt/beeinflussten-verwandtenbesuche-im-ausland-die-corona-infektionszahlen,SYbv8u4#307b9ecaecd935d39aa3f3fd7d858153']",Beeinflussten Verwandtenbesuche im Ausland die Infektionszahlen?,"passage: beeinflussten verwandtenbesuche im ausland die infektionszahlen?[sep]damals haben die auslandsreisen, häufig verwandtschaftsbesuche in der türkei und auf dem balkan, phasenweise rund 50 prozent der neuinfektionen bei uns ausgelöst. das müssen wir in diesem jahr verhindern."
42345,Daniel Küblböck auf Insel im Nordantlantik gesichtet.,['https://correctiv.org/fakten-check/2018/09/18/click-bait-artikel-ueber-letztes-foto-von-daniel-kueblboeck/#3483821d9ffc012bf3d75804196c28b7'],Click-Bait-Artikel über letztes Foto von Daniel Küblböck,passage: click-bait-artikel über letztes foto von daniel küblböck[sep]daniel küblböck auf insel im nordantlantik gesichtet.
42346,Daniel Küblböck auf Insel in Nordatlantik gesichtet.,['https://correctiv.org/fakten-check/2018/09/19/click-bait-artikel-mit-letztem-foto-von-daniel-kueblboeck/#80b49a91e8a5cc787fde363c1df33648'],Click-Bait-Artikel mit letztem Foto von Daniel Küblböck,passage: click-bait-artikel mit letztem foto von daniel küblböck[sep]daniel küblböck auf insel in nordatlantik gesichtet.
42383,Dank Familiennachzug: Syrer holt 31 Verwandte nach – bisher aufgelaufene Kosten 700.000 Euro,['https://correctiv.org/faktencheck/migration/2019/03/25/fluechtlingsbuergen-in-wolfsburg-syrer-buergt-fuer-mehr-als-30-angehoerige-was-den-staat-weniger-als-700-000-euro-kostet/#98e288721fd4240768e20696dd1f326f'],"Flüchtlingsbürgen in Wolfsburg: Syrer bürgt für mehr als 30 Angehörige, was den Staat weniger als 700.000 Euro kostet","passage: flüchtlingsbürgen in wolfsburg: syrer bürgt für mehr als 30 angehörige, was den staat weniger als 700.000 euro kostet[sep]dank familiennachzug: syrer holt 31 verwandte nach – bisher aufgelaufene kosten 700.000 euro"
42452,"Darüber, meine Damen und Herren, berichten wir Ihnen selbstverständlich nichts.",['https://correctiv.org/faktencheck/gesellschaft/2018/11/29/doch-die-tagesschau-berichtete-ueber-proteste-in-frankreich/#c45c2e8631e7e45220b0301c9f1b16c9'],"Doch, die Tagesschau berichtete über Proteste in Frankreich","passage: doch, die tagesschau berichtete über proteste in frankreich[sep]darüber, meine damen und herren, berichten wir ihnen selbstverständlich nichts."
42455,"Das ""Handbuch für Teilnehmer des ukrainisch-russischen Krieges"" enthält Angriffspläne der Ukraine und wurde von zwei amerikanischen NGOs erstellt.",['https://dpa-factchecking.com/germany/220527-99-453636/#a0a5ec560e41ac294b16950b88de137f'],Handbuch klärt ukrainische Streitkräfte über ihre Rechte auf,"passage: handbuch klärt ukrainische streitkräfte über ihre rechte auf[sep]das ""handbuch für teilnehmer des ukrainisch-russischen krieges"" enthält angriffspläne der ukraine und wurde von zwei amerikanischen ngos erstellt."
42459,Das 5G-Netz verbreitet das Coronavirus,['https://www.watson.ch/schweiz/coronavirus/808257734-coronavirus-nicht-schlimmer-als-grippe-faktencheck-zu-13-behauptungen#04b756261fe305ec33477f48e7a9f580'],«Coronavirus nicht schlimmer als Grippe»: Faktencheck zu 13 Behauptungen,passage: «coronavirus nicht schlimmer als grippe»: faktencheck zu 13 behauptungen[sep]das 5g-netz verbreitet das coronavirus
42460,Das Alte Rathaus in Leipzig ist versunken,['https://faktencheck.afp.com/http%253A%252F%252Fdoc.afp.com%252F9LK8NN-1#e2bff2d9457007e8ee741f276b277768'],"Nein, das Alte Rathaus in Leipzig ist nicht in der Erde versunken","passage: nein, das alte rathaus in leipzig ist nicht in der erde versunken[sep]das alte rathaus in leipzig ist versunken"
42461,Das Amtsblatt beweist eine Diskriminierung durch die Stadt Leverkusen.,['https://dpa-factchecking.com/germany/211117-99-36360#c22ded3c9894320ba24aabfc09f1d1a2'],Corona-Maßnahmen in Leverkusen sind keine Diskriminierung im Sinne des Gesetzes,passage: corona-maßnahmen in leverkusen sind keine diskriminierung im sinne des gesetzes[sep]das amtsblatt beweist eine diskriminierung durch die stadt leverkusen.
42462,"Das Arbeitsministerium will Zwangsarbeit einführen, um Migranten zu finanzieren.",['https://correctiv.org/faktencheck/2018/07/25/nein-migranten-werden-nicht-durch-zwangsarbeit-von-hartz-iv-empfaengern-finanziert/#2a746114cecec83a99d670d287bf6d1b'],Nein – Migranten werden nicht durch Zwangsarbeit von Hartz-IV-Empfängern finanziert,"passage: nein – migranten werden nicht durch zwangsarbeit von hartz-iv-empfängern finanziert[sep]das arbeitsministerium will zwangsarbeit einführen, um migranten zu finanzieren."
42463,Das BAMF sucht per Stellenanzeige Statisten für Demos gegen rechts und Proteste gegen Abschiebungen.,['https://correctiv.org/faktencheck/politik/2019/03/29/gefaelschte-jobanzeige-nein-das-bamf-sucht-keine-statisten-fuer-demonstrationen-gegen-rechts/#c6db8fdc518c9f46c65d6723088fdf78'],"Gefälschte Jobanzeige: Nein, das BAMF sucht keine Statisten für Demonstrationen gegen rechts","passage: gefälschte jobanzeige: nein, das bamf sucht keine statisten für demonstrationen gegen rechts[sep]das bamf sucht per stellenanzeige statisten für demos gegen rechts und proteste gegen abschiebungen."
42464,Das BKA hat den Anschlag von Hanau als nicht rassistisch bezeichnet.,['https://www.tagesschau.de/faktenfinder/bka-hanau-101.html#e6f9e206b26fac12f063124888eb287b'],BKA zu Hanau Verwirrung um Täter-Analyse,passage: bka zu hanau verwirrung um täter-analyse[sep]das bka hat den anschlag von hanau als nicht rassistisch bezeichnet.
42465,"Das Bayerische Rote Kreuz (BRK) hat dazu aufgerufen, dem Ankerzentrum Schweinfurt Jacken und Schuhe für Asylbewerber zu spenden. In einem Artikel auf der Internetseite ""Anonymousnews"" wurde daraus eine ""Nobel-Boutique"", in der sich Migranten kostenlos ""nach Lust und Laune bedienen"" können. Deutschen Obdachlosen hingegen stehe ""keine Unterstützung von staatlicher Stelle"" zu, heißt es weiter",['https://www.presseportal.de/pm/133833/4495351#b8f6a9293da1d1bb6e270b115c12a777'],Staatliche Unterstützung steht auch Deutschen zu,"passage: staatliche unterstützung steht auch deutschen zu[sep]das bayerische rote kreuz (brk) hat dazu aufgerufen, dem ankerzentrum schweinfurt jacken und schuhe für asylbewerber zu spenden. in einem artikel auf der internetseite ""anonymousnews"" wurde daraus eine ""nobel-boutique"", in der sich migranten kostenlos ""nach lust und laune bedienen"" können. deutschen obdachlosen hingegen stehe ""keine unterstützung von staatlicher stelle"" zu, heißt es weiter"
42466,Das Berufungsgericht in der portugiesischen Hauptstadt Lissabon hat die mangelnde Zuverlässigkeit des PCR-Tests festgestellt.,"['https://www.br.de/nachrichten/deutschland-welt/faktenfuchs-irrefuehrende-meldungen-ueber-pcr-urteil-in-portugal,SHo3Nlm#006b6c52129c430b09905507036eab66']",#Faktenfuchs: Irreführende Meldungen über PCR-Urteil in Portugal,passage: #faktenfuchs: irreführende meldungen über pcr-urteil in portugal[sep]das berufungsgericht in der portugiesischen hauptstadt lissabon hat die mangelnde zuverlässigkeit des pcr-tests festgestellt.
42467,"Das Bild einer Impfstoff-Dose mit dem Datum 15. März 2020 beweise, dass die Corona-Pandemie geplant gewesen sei.",['https://correctiv.org/faktencheck/2021/03/26/dieses-foto-einer-impfstoff-dose-von-astrazeneca-von-maerz-2020-beweist-nicht-dass-die-pandemie-geplant-war/#b766649c14e03cecef23fece575190c9'],"Dieses Foto einer Impfstoff-Dose von Astrazeneca von März 2020 beweist nicht, dass die Pandemie geplant war","passage: dieses foto einer impfstoff-dose von astrazeneca von märz 2020 beweist nicht, dass die pandemie geplant war[sep]das bild einer impfstoff-dose mit dem datum 15. märz 2020 beweise, dass die corona-pandemie geplant gewesen sei."
42468,Das Bild einer Jugendlichen sei bei „Ende Gelände“ entstanden,['https://correctiv.org/faktencheck/polizei/2019/06/24/dieses-foto-stammt-nicht-von-den-ende-gelaende-aktionstagen-sondern-von-den-stuttgart-21-protesten-im-jahr-2010/#3b6fadd8df163fbc1bf7b653c47e87ab'],"Dieses Foto stammt nicht von den „Ende Gelände“-Aktionstagen, sondern von den Stuttgart-21-Protesten im Jahr 2010","passage: dieses foto stammt nicht von den „ende gelände“-aktionstagen, sondern von den stuttgart-21-protesten im jahr 2010[sep]das bild einer jugendlichen sei bei „ende gelände“ entstanden"
42469,"Das Bild einer angeblichen Zeitungsseite wird immer wieder in den sozialen Medien geteilt. Unter der Schlagzeile ""Auslandspresse warnt vor deutschen Medien"" wird dargelegt, dass ein internationaler Journalistenverband die einseitige Berichterstattung ""rund um die Ereignisse in Chemnitz"" kritisiere. Der Name des Zeitung ist auf dem Ausriss nicht zu sehen",['https://www.presseportal.de/pm/133833/4533775#5a2d7d523871a69c8cffc3372d0ece83'],Journalistenverband EPW erfunden,"passage: journalistenverband epw erfunden[sep]das bild einer angeblichen zeitungsseite wird immer wieder in den sozialen medien geteilt. unter der schlagzeile ""auslandspresse warnt vor deutschen medien"" wird dargelegt, dass ein internationaler journalistenverband die einseitige berichterstattung ""rund um die ereignisse in chemnitz"" kritisiere. der name des zeitung ist auf dem ausriss nicht zu sehen"
42470,Das Bild hat mit österreichischer Justiz und Asylwerbern zu tun.,['https://dpa-factchecking.com/austria/211109-99-928992#60314260112df9895dd0d3abd99340ef'],Foto von verurteiltem Dreifachmörder aus Schweden wird immer wieder irreführend verwendet,passage: foto von verurteiltem dreifachmörder aus schweden wird immer wieder irreführend verwendet[sep]das bild hat mit österreichischer justiz und asylwerbern zu tun.
42471,"Das Bild ist echt. Es wurde in den 70ern aufgenommen und zeigt einen Russen, wie er einen Eisbären füttert.",['https://correctiv.org/faktencheck/wirtschaft-und-umwelt/2019/10/15/mann-reicht-eisbaer-die-hand-ja-dieses-bild-ist-echt/#2678d8d1fa6843a3b0c071f32c65d5e0'],"Mann reicht Eisbär die Hand: Ja, dieses Bild ist echt","passage: mann reicht eisbär die hand: ja, dieses bild ist echt[sep]das bild ist echt. es wurde in den 70ern aufgenommen und zeigt einen russen, wie er einen eisbären füttert."
42472,Das Bild zeigt Müll nach einer Rede Greta Thunbergs auf dem Glastonbury,['https://faktencheck.afp.com/doc.afp.com.32DM3E8#4646a037f36e96f2440d77068a721e0b'],Dieser Müll hat nichts mit Greta Thunberg zu tun,passage: dieser müll hat nichts mit greta thunberg zu tun[sep]das bild zeigt müll nach einer rede greta thunbergs auf dem glastonbury
42473,"Das Bild zeigt den Hafen von Triest, wo Arbeiter gegen den Grünen Pass protestieren.",['https://dpa-factchecking.com/germany/211018-99-637473#e7bb085a704e0bddf54a33cd9d44f602'],Bild zeigt Techno-Festival in Zürich,"passage: bild zeigt techno-festival in zürich[sep]das bild zeigt den hafen von triest, wo arbeiter gegen den grünen pass protestieren."
42474,"Das Bild zeigt die Tochter des Facebook-Users und soll geteilt werden, damit eine ""Gebetskette"" entsteht, mit der dem Baby geholfen werden soll.",['https://dpa-factchecking.com/austria/220419-99-963000/#a5c194fe5efe987c304f00235a497a84'],Foto einer weinenden Mutter mit Baby wird seit Jahren von fremden Usern verwendet,"passage: foto einer weinenden mutter mit baby wird seit jahren von fremden usern verwendet[sep]das bild zeigt die tochter des facebook-users und soll geteilt werden, damit eine ""gebetskette"" entsteht, mit der dem baby geholfen werden soll."
